encoder,source,n_per_class,seed,family,variant,ood,trial_key,augrc_base,augrc_var,delta_augrc
clip_vitl14,cifar100,25,2,Energy,global,places365,energy,224.1127,231.1111,-6.9983
clip_vitl14,cifar100,25,2,MSR,global,places365,msr,225.4702,230.9657,-5.4956
clip_vitl14,cifar100,25,2,GradNorm,global,places365,gradnorm,300.6973,192.9109,107.7864
clip_vitl14,cifar100,25,2,Maha,global,places365,maha,198.8743,194.5671,4.3073
clip_vitl14,cifar100,25,2,GradNorm,class pred,places365,gradnorm_cp,300.6973,220.3553,80.342
clip_vitl14,cifar100,25,2,Maha,class pred,places365,maha_cp,198.8743,212.124,-13.2497
clip_vitl14,cifar100,25,2,PCA RecError,class pred,places365,recerr_cp,200.8938,193.6137,7.28
clip_vitl14,cifar100,25,2,PCA RecError,class,places365,recerr_class,200.8938,194.9112,5.9825
clip_vitl14,cifar100,25,2,MLS,global,lsun cropped,mls,189.6494,190.1347,-0.4853
clip_vitl14,cifar100,25,2,Energy,global,lsun cropped,energy,189.7621,190.2336,-0.4715
clip_vitl14,cifar100,25,2,MSR,global,lsun cropped,msr,198.5777,200.5836,-2.0058
clip_vitl14,cifar100,25,2,GradNorm,global,lsun cropped,gradnorm,196.0485,192.7767,3.2717
clip_vitl14,cifar100,25,2,Maha,global,lsun cropped,maha,249.3545,239.4486,9.9059
clip_vitl14,cifar100,25,2,GradNorm,class pred,lsun cropped,gradnorm_cp,196.0485,245.8987,-49.8503
clip_vitl14,cifar100,25,2,Maha,class pred,lsun cropped,maha_cp,249.3545,262.9789,-13.6244
clip_vitl14,cifar100,25,2,PCA RecError,class pred,lsun cropped,recerr_cp,278.1953,234.8652,43.3301
clip_vitl14,cifar100,25,2,PCA RecError,class,lsun cropped,recerr_class,278.1953,241.1515,37.0438
clip_vitl14,cifar100,25,2,MLS,global,textures,mls,145.6773,147.3618,-1.6845
clip_vitl14,cifar100,25,2,Energy,global,textures,energy,146.2505,147.9278,-1.6773
clip_vitl14,cifar100,25,2,MSR,global,textures,msr,144.6048,147.2466,-2.6418
clip_vitl14,cifar100,25,2,GradNorm,global,textures,gradnorm,197.5375,139.7184,57.8191
clip_vitl14,cifar100,25,2,Maha,global,textures,maha,151.3401,144.0626,7.2775
clip_vitl14,cifar100,25,2,GradNorm,class pred,textures,gradnorm_cp,197.5375,154.0738,43.4637
clip_vitl14,cifar100,25,2,Maha,class pred,textures,maha_cp,151.3401,177.0248,-25.6847
clip_vitl14,cifar100,25,2,PCA RecError,class pred,textures,recerr_cp,155.027,142.5347,12.4923
clip_vitl14,cifar100,25,2,PCA RecError,class,textures,recerr_class,155.027,144.7099,10.3171
clip_vitl14,cifar100,25,2,MLS,global,svhn,mls,306.3643,306.4872,-0.123
clip_vitl14,cifar100,25,2,Energy,global,svhn,energy,306.4543,306.5842,-0.1299
clip_vitl14,cifar100,25,2,MSR,global,svhn,msr,311.0062,311.5795,-0.5734
clip_vitl14,cifar100,25,2,GradNorm,global,svhn,gradnorm,307.5258,305.6315,1.8943
clip_vitl14,cifar100,25,2,Maha,global,svhn,maha,321.2007,331.4475,-10.2468
clip_vitl14,cifar100,25,2,GradNorm,class pred,svhn,gradnorm_cp,307.5258,325.0521,-17.5264
clip_vitl14,cifar100,25,2,Maha,class pred,svhn,maha_cp,321.2007,346.1237,-24.923
clip_vitl14,cifar100,25,2,PCA RecError,class pred,svhn,recerr_cp,334.8477,322.9957,11.852
clip_vitl14,cifar100,25,2,PCA RecError,class,svhn,recerr_class,334.8477,325.9723,8.8755
clip_vitl14,cifar100,100,0,MLS,global,cifar10,mls,199.0315,200.968,-1.9365
clip_vitl14,cifar100,100,0,Energy,global,cifar10,energy,199.6653,201.5607,-1.8954
clip_vitl14,cifar100,100,0,MSR,global,cifar10,msr,195.859,198.903,-3.0439
clip_vitl14,cifar100,100,0,GradNorm,global,cifar10,gradnorm,234.6279,218.9652,15.6626
clip_vitl14,cifar100,100,0,Maha,global,cifar10,maha,231.0671,213.6251,17.442
clip_vitl14,cifar100,100,0,GradNorm,class pred,cifar10,gradnorm_cp,234.6279,245.0114,-10.3836
clip_vitl14,cifar100,100,0,Maha,class pred,cifar10,maha_cp,231.0671,231.7766,-0.7095
clip_vitl14,cifar100,100,0,PCA RecError,class pred,cifar10,recerr_cp,243.4349,212.2054,31.2295
clip_vitl14,cifar100,100,0,PCA RecError,class,cifar10,recerr_class,243.4349,218.8115,24.6234
clip_vitl14,cifar100,100,0,MLS,global,tinyimagenet,mls,220.8167,222.4085,-1.5918
clip_vitl14,cifar100,100,0,Energy,global,tinyimagenet,energy,221.4083,222.9953,-1.587
clip_vitl14,cifar100,100,0,MSR,global,tinyimagenet,msr,216.5712,218.7974,-2.2262
clip_vitl14,cifar100,100,0,GradNorm,global,tinyimagenet,gradnorm,264.5771,207.8032,56.7739
clip_vitl14,cifar100,100,0,Maha,global,tinyimagenet,maha,189.1387,185.6131,3.5255
clip_vitl14,cifar100,100,0,GradNorm,class pred,tinyimagenet,gradnorm_cp,264.5771,209.3863,55.1908
clip_vitl14,cifar100,100,0,Maha,class pred,tinyimagenet,maha_cp,189.1387,196.0841,-6.9454
clip_vitl14,cifar100,100,0,PCA RecError,class pred,tinyimagenet,recerr_cp,193.2015,182.8371,10.3643
clip_vitl14,cifar100,100,0,PCA RecError,class,tinyimagenet,recerr_class,193.2015,184.5728,8.6287
clip_vitl14,cifar100,100,0,MLS,global,lsun resize,mls,191.1111,192.8944,-1.7833
clip_vitl14,cifar100,100,0,Energy,global,lsun resize,energy,191.4197,193.0978,-1.678
clip_vitl14,cifar100,100,0,MSR,global,lsun resize,msr,199.0243,203.8079,-4.7836
clip_vitl14,cifar100,100,0,GradNorm,global,lsun resize,gradnorm,191.9672,183.3285,8.6387
clip_vitl14,cifar100,100,0,Maha,global,lsun resize,maha,196.5873,203.0865,-6.4992
clip_vitl14,cifar100,100,0,GradNorm,class pred,lsun resize,gradnorm_cp,191.9672,199.4303,-7.4631
clip_vitl14,cifar100,100,0,Maha,class pred,lsun resize,maha_cp,196.5873,219.5129,-22.9256
clip_vitl14,cifar100,100,0,PCA RecError,class pred,lsun resize,recerr_cp,211.2859,193.3852,17.9007
clip_vitl14,cifar100,100,0,PCA RecError,class,lsun resize,recerr_class,211.2859,197.05,14.2359
clip_vitl14,cifar100,100,0,MLS,global,isun,mls,175.6262,176.6319,-1.0057
clip_vitl14,cifar100,100,0,Energy,global,isun,energy,175.972,176.8752,-0.9032
clip_vitl14,cifar100,100,0,MSR,global,isun,msr,182.2778,185.4829,-3.2051
clip_vitl14,cifar100,100,0,GradNorm,global,isun,gradnorm,178.972,171.1927,7.7793
clip_vitl14,cifar100,100,0,Maha,global,isun,maha,190.3551,198.8169,-8.4618
clip_vitl14,cifar100,100,0,GradNorm,class pred,isun,gradnorm_cp,178.972,190.0311,-11.0592
clip_vitl14,cifar100,100,0,Maha,class pred,isun,maha_cp,190.3551,215.3802,-25.0251
clip_vitl14,cifar100,100,0,PCA RecError,class pred,isun,recerr_cp,208.5632,186.4388,22.1244
clip_vitl14,cifar100,100,0,PCA RecError,class,isun,recerr_class,208.5632,191.4725,17.0908
clip_vitl14,cifar100,100,0,MLS,global,places365,mls,227.0762,234.6772,-7.6011
clip_vitl14,cifar100,100,0,Energy,global,places365,energy,227.9244,235.5602,-7.6358
clip_vitl14,cifar100,100,0,MSR,global,places365,msr,217.2768,221.2062,-3.9294
clip_vitl14,cifar100,100,0,GradNorm,global,places365,gradnorm,295.2838,183.9991,111.2847
clip_vitl14,cifar100,100,0,Maha,global,places365,maha,187.2661,183.9937,3.2724
clip_vitl14,cifar100,100,0,GradNorm,class pred,places365,gradnorm_cp,295.2838,191.2941,103.9896
clip_vitl14,cifar100,100,0,Maha,class pred,places365,maha_cp,187.2661,186.9774,0.2888
clip_vitl14,cifar100,100,0,PCA RecError,class pred,places365,recerr_cp,188.9948,181.1782,7.8166
clip_vitl14,cifar100,100,0,PCA RecError,class,places365,recerr_class,188.9948,182.7919,6.203
clip_vitl14,cifar100,100,0,MLS,global,lsun cropped,mls,179.3278,179.9526,-0.6248
clip_vitl14,cifar100,100,0,Energy,global,lsun cropped,energy,179.5323,180.1086,-0.5763
clip_vitl14,cifar100,100,0,MSR,global,lsun cropped,msr,185.083,187.1421,-2.0591
clip_vitl14,cifar100,100,0,GradNorm,global,lsun cropped,gradnorm,184.0128,181.2806,2.7322
clip_vitl14,cifar100,100,0,Maha,global,lsun cropped,maha,234.4907,228.1867,6.304
clip_vitl14,cifar100,100,0,GradNorm,class pred,lsun cropped,gradnorm_cp,184.0128,191.037,-7.0242
clip_vitl14,cifar100,100,0,Maha,class pred,lsun cropped,maha_cp,234.4907,245.474,-10.9833
clip_vitl14,cifar100,100,0,PCA RecError,class pred,lsun cropped,recerr_cp,263.4935,215.2495,48.244
clip_vitl14,cifar100,100,0,PCA RecError,class,lsun cropped,recerr_class,263.4935,222.5674,40.9261
clip_vitl14,cifar100,100,0,MLS,global,textures,mls,140.9066,141.4563,-0.5497
clip_vitl14,cifar100,100,0,Energy,global,textures,energy,141.7969,142.2777,-0.4809
clip_vitl14,cifar100,100,0,MSR,global,textures,msr,134.7163,137.024,-2.3077
clip_vitl14,cifar100,100,0,GradNorm,global,textures,gradnorm,189.04,127.9548,61.0852
clip_vitl14,cifar100,100,0,Maha,global,textures,maha,137.8284,132.2616,5.5668
clip_vitl14,cifar100,100,0,GradNorm,class pred,textures,gradnorm_cp,189.04,128.706,60.334
clip_vitl14,cifar100,100,0,Maha,class pred,textures,maha_cp,137.8284,138.3591,-0.5307
clip_vitl14,cifar100,100,0,PCA RecError,class pred,textures,recerr_cp,141.0637,127.5971,13.4667
clip_vitl14,cifar100,100,0,PCA RecError,class,textures,recerr_class,141.0637,130.3015,10.7623
clip_vitl14,cifar100,100,0,MLS,global,svhn,mls,299.213,299.3613,-0.1483
clip_vitl14,cifar100,100,0,Energy,global,svhn,energy,299.1675,299.2482,-0.0808
clip_vitl14,cifar100,100,0,MSR,global,svhn,msr,305.7169,307.8798,-2.1629
clip_vitl14,cifar100,100,0,GradNorm,global,svhn,gradnorm,300.9182,298.8026,2.1156
clip_vitl14,cifar100,100,0,Maha,global,svhn,maha,313.3053,319.6191,-6.3138
clip_vitl14,cifar100,100,0,GradNorm,class pred,svhn,gradnorm_cp,300.9182,301.1356,-0.2174
clip_vitl14,cifar100,100,0,Maha,class pred,svhn,maha_cp,313.3053,323.6982,-10.3929
clip_vitl14,cifar100,100,0,PCA RecError,class pred,svhn,recerr_cp,325.3873,311.4471,13.9402
clip_vitl14,cifar100,100,0,PCA RecError,class,svhn,recerr_class,325.3873,315.7137,9.6737
clip_vitl14,cifar100,100,1,MLS,global,cifar10,mls,199.9044,201.7677,-1.8633
clip_vitl14,cifar100,100,1,Energy,global,cifar10,energy,200.569,202.4116,-1.8426
clip_vitl14,cifar100,100,1,MSR,global,cifar10,msr,196.5183,199.2428,-2.7245
clip_vitl14,cifar100,100,1,GradNorm,global,cifar10,gradnorm,237.4368,220.9933,16.4435
clip_vitl14,cifar100,100,1,Maha,global,cifar10,maha,230.9854,214.5411,16.4443
clip_vitl14,cifar100,100,1,GradNorm,class pred,cifar10,gradnorm_cp,237.4368,241.6474,-4.2106
clip_vitl14,cifar100,100,1,Maha,class pred,cifar10,maha_cp,230.9854,233.4317,-2.4463
clip_vitl14,cifar100,100,1,PCA RecError,class pred,cifar10,recerr_cp,242.6559,212.9399,29.716
clip_vitl14,cifar100,100,1,PCA RecError,class,cifar10,recerr_class,242.6559,219.4908,23.1651
clip_vitl14,cifar100,100,1,MLS,global,tinyimagenet,mls,220.2225,222.0781,-1.8556
clip_vitl14,cifar100,100,1,Energy,global,tinyimagenet,energy,220.8198,222.676,-1.8562
clip_vitl14,cifar100,100,1,MSR,global,tinyimagenet,msr,216.6115,218.579,-1.9675
clip_vitl14,cifar100,100,1,GradNorm,global,tinyimagenet,gradnorm,264.1171,208.1675,55.9497
clip_vitl14,cifar100,100,1,Maha,global,tinyimagenet,maha,188.5198,185.3462,3.1736
clip_vitl14,cifar100,100,1,GradNorm,class pred,tinyimagenet,gradnorm_cp,264.1171,208.3148,55.8023
clip_vitl14,cifar100,100,1,Maha,class pred,tinyimagenet,maha_cp,188.5198,195.7804,-7.2606
clip_vitl14,cifar100,100,1,PCA RecError,class pred,tinyimagenet,recerr_cp,192.4378,182.5063,9.9315
clip_vitl14,cifar100,100,1,PCA RecError,class,tinyimagenet,recerr_class,192.4378,184.231,8.2068
clip_vitl14,cifar100,100,1,MLS,global,lsun resize,mls,187.6327,188.4176,-0.7849
clip_vitl14,cifar100,100,1,Energy,global,lsun resize,energy,187.8843,188.6253,-0.741
clip_vitl14,cifar100,100,1,MSR,global,lsun resize,msr,195.9453,197.8959,-1.9506
clip_vitl14,cifar100,100,1,GradNorm,global,lsun resize,gradnorm,190.6928,183.2787,7.4141
clip_vitl14,cifar100,100,1,Maha,global,lsun resize,maha,195.4433,202.8554,-7.4121
clip_vitl14,cifar100,100,1,GradNorm,class pred,lsun resize,gradnorm_cp,190.6928,200.4431,-9.7504
clip_vitl14,cifar100,100,1,Maha,class pred,lsun resize,maha_cp,195.4433,219.5197,-24.0764
clip_vitl14,cifar100,100,1,PCA RecError,class pred,lsun resize,recerr_cp,209.8676,193.0191,16.8484
clip_vitl14,cifar100,100,1,PCA RecError,class,lsun resize,recerr_class,209.8676,197.0609,12.8067
clip_vitl14,cifar100,100,1,MLS,global,isun,mls,173.8645,174.4217,-0.5572
clip_vitl14,cifar100,100,1,Energy,global,isun,energy,174.1857,174.7187,-0.533
clip_vitl14,cifar100,100,1,MSR,global,isun,msr,180.0967,181.4235,-1.3269
clip_vitl14,cifar100,100,1,GradNorm,global,isun,gradnorm,177.8996,171.7516,6.148
clip_vitl14,cifar100,100,1,Maha,global,isun,maha,189.1816,198.4125,-9.2309
clip_vitl14,cifar100,100,1,GradNorm,class pred,isun,gradnorm_cp,177.8996,190.2258,-12.3262
clip_vitl14,cifar100,100,1,Maha,class pred,isun,maha_cp,189.1816,215.2034,-26.0218
clip_vitl14,cifar100,100,1,PCA RecError,class pred,isun,recerr_cp,207.322,186.607,20.715
clip_vitl14,cifar100,100,1,PCA RecError,class,isun,recerr_class,207.322,191.7239,15.5981
clip_vitl14,cifar100,100,1,MLS,global,places365,mls,223.6188,229.2127,-5.5939
clip_vitl14,cifar100,100,1,Energy,global,places365,energy,224.3758,230.0276,-5.6518
clip_vitl14,cifar100,100,1,MSR,global,places365,msr,216.0748,219.5954,-3.5206
clip_vitl14,cifar100,100,1,GradNorm,global,places365,gradnorm,295.7968,184.0175,111.7793
clip_vitl14,cifar100,100,1,Maha,global,places365,maha,186.7768,183.6698,3.1071
clip_vitl14,cifar100,100,1,GradNorm,class pred,places365,gradnorm_cp,295.7968,190.1982,105.5986
clip_vitl14,cifar100,100,1,Maha,class pred,places365,maha_cp,186.7768,186.6976,0.0792
clip_vitl14,cifar100,100,1,PCA RecError,class pred,places365,recerr_cp,188.4357,180.8292,7.6065
clip_vitl14,cifar100,100,1,PCA RecError,class,places365,recerr_class,188.4357,182.4246,6.0111
clip_vitl14,cifar100,100,1,MLS,global,lsun cropped,mls,180.5799,181.2727,-0.6928
clip_vitl14,cifar100,100,1,Energy,global,lsun cropped,energy,180.7649,181.4025,-0.6377
clip_vitl14,cifar100,100,1,MSR,global,lsun cropped,msr,187.809,190.1348,-2.3257
clip_vitl14,cifar100,100,1,GradNorm,global,lsun cropped,gradnorm,185.8395,183.0736,2.7659
clip_vitl14,cifar100,100,1,Maha,global,lsun cropped,maha,233.7353,228.2914,5.4439
clip_vitl14,cifar100,100,1,GradNorm,class pred,lsun cropped,gradnorm_cp,185.8395,192.5238,-6.6843
clip_vitl14,cifar100,100,1,Maha,class pred,lsun cropped,maha_cp,233.7353,249.0183,-15.283
clip_vitl14,cifar100,100,1,PCA RecError,class pred,lsun cropped,recerr_cp,263.8439,216.2768,47.5671
clip_vitl14,cifar100,100,1,PCA RecError,class,lsun cropped,recerr_class,263.8439,222.7603,41.0836
clip_vitl14,cifar100,100,1,MLS,global,textures,mls,145.2179,145.5572,-0.3393
clip_vitl14,cifar100,100,1,Energy,global,textures,energy,146.0963,146.4073,-0.311
clip_vitl14,cifar100,100,1,MSR,global,textures,msr,138.6992,140.4468,-1.7476
clip_vitl14,cifar100,100,1,GradNorm,global,textures,gradnorm,193.5257,129.6225,63.9032
clip_vitl14,cifar100,100,1,Maha,global,textures,maha,137.1977,131.9131,5.2846
clip_vitl14,cifar100,100,1,GradNorm,class pred,textures,gradnorm_cp,193.5257,127.7946,65.7311
clip_vitl14,cifar100,100,1,Maha,class pred,textures,maha_cp,137.1977,138.007,-0.8093
clip_vitl14,cifar100,100,1,PCA RecError,class pred,textures,recerr_cp,140.3421,127.2034,13.1387
clip_vitl14,cifar100,100,1,PCA RecError,class,textures,recerr_class,140.3421,129.8836,10.4584
clip_vitl14,cifar100,100,1,MLS,global,svhn,mls,298.7506,298.8597,-0.1091
clip_vitl14,cifar100,100,1,Energy,global,svhn,energy,298.8187,298.9054,-0.0867
clip_vitl14,cifar100,100,1,MSR,global,svhn,msr,302.0856,302.7222,-0.6366
clip_vitl14,cifar100,100,1,GradNorm,global,svhn,gradnorm,299.8107,298.3565,1.4543
clip_vitl14,cifar100,100,1,Maha,global,svhn,maha,312.7395,319.9228,-7.1833
clip_vitl14,cifar100,100,1,GradNorm,class pred,svhn,gradnorm_cp,299.8107,300.5756,-0.7648
clip_vitl14,cifar100,100,1,Maha,class pred,svhn,maha_cp,312.7395,335.1291,-22.3896
clip_vitl14,cifar100,100,1,PCA RecError,class pred,svhn,recerr_cp,324.8649,310.6905,14.1744
clip_vitl14,cifar100,100,1,PCA RecError,class,svhn,recerr_class,324.8649,315.5779,9.287
clip_vitl14,cifar100,100,2,MLS,global,cifar10,mls,200.8637,202.7838,-1.9201
clip_vitl14,cifar100,100,2,Energy,global,cifar10,energy,201.4912,203.4212,-1.9299
clip_vitl14,cifar100,100,2,MSR,global,cifar10,msr,197.4558,199.8836,-2.4278
clip_vitl14,cifar100,100,2,GradNorm,global,cifar10,gradnorm,235.1725,219.8552,15.3173
clip_vitl14,cifar100,100,2,Maha,global,cifar10,maha,231.4217,214.2356,17.1861
clip_vitl14,cifar100,100,2,GradNorm,class pred,cifar10,gradnorm_cp,235.1725,245.8688,-10.6963
clip_vitl14,cifar100,100,2,Maha,class pred,cifar10,maha_cp,231.4217,232.4236,-1.0018
clip_vitl14,cifar100,100,2,PCA RecError,class pred,cifar10,recerr_cp,243.5043,212.4987,31.0056
clip_vitl14,cifar100,100,2,PCA RecError,class,cifar10,recerr_class,243.5043,219.3392,24.1652
clip_vitl14,cifar100,100,2,MLS,global,tinyimagenet,mls,220.5451,222.7981,-2.253
clip_vitl14,cifar100,100,2,Energy,global,tinyimagenet,energy,221.1585,223.425,-2.2665
clip_vitl14,cifar100,100,2,MSR,global,tinyimagenet,msr,216.1346,218.6906,-2.556
clip_vitl14,cifar100,100,2,GradNorm,global,tinyimagenet,gradnorm,262.4776,208.8297,53.6479
clip_vitl14,cifar100,100,2,Maha,global,tinyimagenet,maha,189.0506,185.6063,3.4444
clip_vitl14,cifar100,100,2,GradNorm,class pred,tinyimagenet,gradnorm_cp,262.4776,208.7579,53.7197
clip_vitl14,cifar100,100,2,Maha,class pred,tinyimagenet,maha_cp,189.0506,195.8639,-6.8132
clip_vitl14,cifar100,100,2,PCA RecError,class pred,tinyimagenet,recerr_cp,193.0441,182.7821,10.262
clip_vitl14,cifar100,100,2,PCA RecError,class,tinyimagenet,recerr_class,193.0441,184.5215,8.5226
clip_vitl14,cifar100,100,2,MLS,global,lsun resize,mls,186.4057,187.2496,-0.8439
clip_vitl14,cifar100,100,2,Energy,global,lsun resize,energy,186.6796,187.5116,-0.8321
clip_vitl14,cifar100,100,2,MSR,global,lsun resize,msr,193.0999,195.0811,-1.9813
clip_vitl14,cifar100,100,2,GradNorm,global,lsun resize,gradnorm,189.7821,183.2669,6.5153
clip_vitl14,cifar100,100,2,Maha,global,lsun resize,maha,196.604,203.231,-6.627
clip_vitl14,cifar100,100,2,GradNorm,class pred,lsun resize,gradnorm_cp,189.7821,197.1415,-7.3594
clip_vitl14,cifar100,100,2,Maha,class pred,lsun resize,maha_cp,196.604,214.5791,-17.9751
clip_vitl14,cifar100,100,2,PCA RecError,class pred,lsun resize,recerr_cp,210.8182,193.651,17.1672
clip_vitl14,cifar100,100,2,PCA RecError,class,lsun resize,recerr_class,210.8182,198.0168,12.8013
clip_vitl14,cifar100,100,2,MLS,global,isun,mls,174.0615,174.5913,-0.5298
clip_vitl14,cifar100,100,2,Energy,global,isun,energy,174.3467,174.8835,-0.5368
clip_vitl14,cifar100,100,2,MSR,global,isun,msr,181.2085,182.3617,-1.1532
clip_vitl14,cifar100,100,2,GradNorm,global,isun,gradnorm,178.4063,172.5512,5.8552
clip_vitl14,cifar100,100,2,Maha,global,isun,maha,190.3361,198.7156,-8.3795
clip_vitl14,cifar100,100,2,GradNorm,class pred,isun,gradnorm_cp,178.4063,191.0613,-12.6549
clip_vitl14,cifar100,100,2,Maha,class pred,isun,maha_cp,190.3361,210.819,-20.4829
clip_vitl14,cifar100,100,2,PCA RecError,class pred,isun,recerr_cp,207.9277,186.9571,20.9706
clip_vitl14,cifar100,100,2,PCA RecError,class,isun,recerr_class,207.9277,192.1939,15.7338
clip_vitl14,cifar100,100,2,MLS,global,places365,mls,225.4584,230.9326,-5.4742
clip_vitl14,cifar100,100,2,Energy,global,places365,energy,226.1896,231.7728,-5.5832
clip_vitl14,cifar100,100,2,MSR,global,places365,msr,218.5537,220.9611,-2.4074
clip_vitl14,cifar100,100,2,GradNorm,global,places365,gradnorm,297.1988,184.3973,112.8014
clip_vitl14,cifar100,100,2,Maha,global,places365,maha,187.2214,183.9505,3.2709
clip_vitl14,cifar100,100,2,GradNorm,class pred,places365,gradnorm_cp,297.1988,190.7489,106.4499
clip_vitl14,cifar100,100,2,Maha,class pred,places365,maha_cp,187.2214,186.8603,0.3611
clip_vitl14,cifar100,100,2,PCA RecError,class pred,places365,recerr_cp,188.9856,181.1552,7.8305
clip_vitl14,cifar100,100,2,PCA RecError,class,places365,recerr_class,188.9856,182.7658,6.2198
clip_vitl14,cifar100,100,2,MLS,global,lsun cropped,mls,180.5154,180.5606,-0.0453
clip_vitl14,cifar100,100,2,Energy,global,lsun cropped,energy,180.6271,180.6558,-0.0287
clip_vitl14,cifar100,100,2,MSR,global,lsun cropped,msr,190.3186,191.0513,-0.7327
clip_vitl14,cifar100,100,2,GradNorm,global,lsun cropped,gradnorm,187.5049,182.8644,4.6405
clip_vitl14,cifar100,100,2,Maha,global,lsun cropped,maha,234.4762,229.5988,4.8774
clip_vitl14,cifar100,100,2,GradNorm,class pred,lsun cropped,gradnorm_cp,187.5049,191.2426,-3.7376
clip_vitl14,cifar100,100,2,Maha,class pred,lsun cropped,maha_cp,234.4762,247.1579,-12.6816
clip_vitl14,cifar100,100,2,PCA RecError,class pred,lsun cropped,recerr_cp,262.892,215.6275,47.2645
clip_vitl14,cifar100,100,2,PCA RecError,class,lsun cropped,recerr_class,262.892,222.8962,39.9958
clip_vitl14,cifar100,100,2,MLS,global,textures,mls,141.7802,141.1032,0.677
clip_vitl14,cifar100,100,2,Energy,global,textures,energy,142.5604,141.8512,0.7092
clip_vitl14,cifar100,100,2,MSR,global,textures,msr,138.3694,139.3656,-0.9962
clip_vitl14,cifar100,100,2,GradNorm,global,textures,gradnorm,191.8182,129.6762,62.142
clip_vitl14,cifar100,100,2,Maha,global,textures,maha,137.8025,132.2268,5.5756
clip_vitl14,cifar100,100,2,GradNorm,class pred,textures,gradnorm_cp,191.8182,129.6328,62.1853
clip_vitl14,cifar100,100,2,Maha,class pred,textures,maha_cp,137.8025,137.8796,-0.0771
clip_vitl14,cifar100,100,2,PCA RecError,class pred,textures,recerr_cp,141.1466,127.5977,13.5489
clip_vitl14,cifar100,100,2,PCA RecError,class,textures,recerr_class,141.1466,130.3001,10.8465
clip_vitl14,cifar100,100,2,MLS,global,svhn,mls,299.4115,299.173,0.2384
clip_vitl14,cifar100,100,2,Energy,global,svhn,energy,299.4177,299.2094,0.2083
clip_vitl14,cifar100,100,2,MSR,global,svhn,msr,305.8012,304.7309,1.0703
clip_vitl14,cifar100,100,2,GradNorm,global,svhn,gradnorm,300.7283,298.5738,2.1545
