dataset,method,calibration,model,drop_out,reward,run,ece_l1,ece_l2,mce,ece_l1_bound,ece_l2_bound
val,Residual,Isotonic,modelvit,do0,rew0,1,0.022104501859439393,0.004778734244063351,1.0,0.11458429828781559,0.24460907916228136
iid_test,Residual,Isotonic,modelvit,do0,rew0,1,0.021209148386683113,0.001966509533764965,0.823041378936899,0.11846222576744003,0.24897413840681884
ood_sncs_c10,Residual,Isotonic,modelvit,do0,rew0,1,0.32758071659040916,0.1555885219734034,0.8214849479043026,0.3868445019302811,0.5044220120608907
ood_nsncs_svhn,Residual,Isotonic,modelvit,do0,rew0,1,0.5710746212395927,0.3896701231184778,0.8234379872176726,0.6027082844787459,0.6860257632084392
ood_nsncs_ti,Residual,Isotonic,modelvit,do0,rew0,1,0.258743740417457,0.1076293103929092,0.8125562289779761,0.318007525757329,0.419845476237723
ood_nsncs_lsun_cropped,Residual,Isotonic,modelvit,do0,rew0,1,0.41896989161936976,0.20586480960316583,0.8225916959901302,0.4782336769592417,0.6213605597477481
ood_nsncs_lsun_resize,Residual,Isotonic,modelvit,do0,rew0,1,0.29778429505971127,0.14272035340517475,0.8101428027461872,0.3570480803995832,0.4646622339132737
ood_nsncs_isun,Residual,Isotonic,modelvit,do0,rew0,1,0.28142562749829897,0.12870207959736207,0.8338414347093682,0.3443762512138527,0.4579558552120682
ood_nsncs_textures,Residual,Isotonic,modelvit,do0,rew0,1,0.14945079959655044,0.038617722719263524,0.42171525988343705,0.16073992465763418,0.2158641407643373
ood_nsncs_places365,Residual,Isotonic,modelvit,do0,rew0,1,0.19780922981695648,0.06625025312195111,0.8391890847523793,0.23839044271868867,0.31174475705021587
val,Residual,Beta,modelvit,do0,rew0,1,0.016359609368793725,0.002492825658010482,0.9501643657189892,0.11715182931185351,0.24115061333416987
iid_test,Residual,Beta,modelvit,do0,rew0,1,0.01067914610030216,0.0007627953579156515,0.5745019982385734,0.12059649590477634,0.24569694819233756
ood_sncs_c10,Residual,Beta,modelvit,do0,rew0,1,0.3524174387908256,0.18548578163248575,0.6130974121434083,0.412740092658093,0.5306122302335432
ood_nsncs_svhn,Residual,Beta,modelvit,do0,rew0,1,0.5866704309335733,0.4085248709840631,0.7599978243028103,0.6188692942068158,0.6994430353339286
ood_nsncs_ti,Residual,Beta,modelvit,do0,rew0,1,0.3060485171081116,0.152737845861322,0.5809312370441289,0.36637117097537897,0.469484525872808
ood_nsncs_lsun_cropped,Residual,Beta,modelvit,do0,rew0,1,0.4260226407683756,0.21933997027821442,0.5930057571551801,0.48634529463564286,0.6272116336193873
ood_nsncs_lsun_resize,Residual,Beta,modelvit,do0,rew0,1,0.33020992636780566,0.17828133973693835,0.6158393249837188,0.390168163778098,0.4996095757179962
ood_nsncs_isun,Residual,Beta,modelvit,do0,rew0,1,0.31122366831681614,0.16112442925785864,0.6060165234680359,0.37529903355854044,0.4905831700335419
ood_nsncs_textures,Residual,Beta,modelvit,do0,rew0,1,0.2386583570282397,0.10891104932591185,0.5154349241886734,0.24983208851094987,0.34185588641858305
ood_nsncs_places365,Residual,Beta,modelvit,do0,rew0,1,0.29161593937699415,0.14093921067494738,0.5232843474519779,0.3281598089232828,0.41367365221758684
val,NeCo,Sigmoid,modelvit,do0,rew0,1,0.02478288526770158,0.004245587631750299,0.44997360835800304,0.09992082650973758,0.22447862290129342
iid_test,NeCo,Sigmoid,modelvit,do0,rew0,1,0.014690185768679887,0.0012772013947444357,0.23424131606391735,0.10379022633059934,0.23561875234381674
ood_sncs_c10,NeCo,Sigmoid,modelvit,do0,rew0,1,0.18157567453662676,0.05499473854918333,0.4761693121769228,0.23132351217677513,0.3520813469820966
ood_nsncs_svhn,NeCo,Sigmoid,modelvit,do0,rew0,1,0.33701236073782287,0.15122005264633828,0.6395762494810897,0.3635666271395642,0.4463059581359272
ood_nsncs_ti,NeCo,Sigmoid,modelvit,do0,rew0,1,0.25882486864344545,0.09685367439676765,0.5378342896892898,0.30857270628359385,0.44065055763726385
ood_nsncs_lsun_cropped,NeCo,Sigmoid,modelvit,do0,rew0,1,0.2868538720659748,0.11943844025427974,0.5831784310005985,0.33660170970612313,0.46475780137609235
ood_nsncs_lsun_resize,NeCo,Sigmoid,modelvit,do0,rew0,1,0.3144199081184251,0.13772380230441178,0.5985617103233447,0.36416774575857347,0.4966425543822051
ood_nsncs_isun,NeCo,Sigmoid,modelvit,do0,rew0,1,0.3109840405562487,0.12783144165032798,0.6005290720640541,0.3638267233546676,0.5076755399051579
ood_nsncs_textures,NeCo,Sigmoid,modelvit,do0,rew0,1,0.07454104526821384,0.010446439391332447,0.2817543675247944,0.10819180720952659,0.17603987135712715
ood_nsncs_places365,NeCo,Sigmoid,modelvit,do0,rew0,1,0.21264241746198065,0.07450933683073806,0.5164581225059484,0.26239025510212893,0.3875982929721642
val,NeCo,Isotonic,modelvit,do0,rew0,1,0.022300076650840488,0.0034006155163554858,0.34348220176669153,0.09714237538063616,0.22688227963286786
iid_test,NeCo,Isotonic,modelvit,do0,rew0,1,0.02182974279936142,0.002433912773183532,0.5829754899254183,0.10254356068158232,0.23863937999040816
ood_sncs_c10,NeCo,Isotonic,modelvit,do0,rew0,1,0.13475218633234223,0.04728976425525526,0.5156201400528533,0.18223036867455966,0.3427554106232635
ood_nsncs_svhn,NeCo,Isotonic,modelvit,do0,rew0,1,0.3053901337045459,0.15723987816798268,0.6007280618256705,0.33169453202748234,0.4541576797637832
ood_nsncs_ti,NeCo,Isotonic,modelvit,do0,rew0,1,0.23519285213045557,0.09302695847131846,0.5406844280581441,0.28271347992770673,0.43936306926155266
ood_nsncs_lsun_cropped,NeCo,Isotonic,modelvit,do0,rew0,1,0.27581558095473235,0.12007631150946917,0.5508251311797743,0.3232013589345348,0.4667525067710546
ood_nsncs_lsun_resize,NeCo,Isotonic,modelvit,do0,rew0,1,0.3091513634634506,0.13536013455481044,0.5583727289503656,0.35646968364596177,0.49785842652284756
ood_nsncs_isun,NeCo,Isotonic,modelvit,do0,rew0,1,0.3032452806505362,0.12298251770381854,0.5353696673615815,0.3534992385858366,0.505689640437873
ood_nsncs_textures,NeCo,Isotonic,modelvit,do0,rew0,1,0.03127463843085665,0.0059996109858873065,0.4186782310755603,0.06171977716130515,0.1641442420949409
ood_nsncs_places365,NeCo,Isotonic,modelvit,do0,rew0,1,0.1772642944413569,0.06941409896714941,0.5332766762445322,0.2247968962535323,0.38260773965423306
val,NeCo,Beta,modelvit,do0,rew0,1,0.029999186679037986,0.005558785226760872,0.7065935519521094,0.1005071605759991,0.22450343689809435
iid_test,NeCo,Beta,modelvit,do0,rew0,1,0.015491839928724807,0.001682886864886688,0.4753728312198554,0.1048354782974587,0.23672617840381163
ood_sncs_c10,NeCo,Beta,modelvit,do0,rew0,1,0.14682849752519,0.05216837982202212,0.5055898949603373,0.19729944065015836,0.34815896579854066
ood_nsncs_svhn,NeCo,Beta,modelvit,do0,rew0,1,0.32122116573060744,0.15761787393682544,0.6766577457966528,0.34816140942889395,0.45325999092689107
ood_nsncs_ti,NeCo,Beta,modelvit,do0,rew0,1,0.24570428341810885,0.10136846753011827,0.5702733855582136,0.2961752265430772,0.4452938625971327
ood_nsncs_lsun_cropped,NeCo,Beta,modelvit,do0,rew0,1,0.284948925379659,0.12848625967309346,0.6155411045094757,0.33541986850462724,0.47453298439742986
ood_nsncs_lsun_resize,NeCo,Beta,modelvit,do0,rew0,1,0.31794808160874877,0.14924708950394183,0.6372884154237134,0.36818573545342514,0.5080466530906916
ood_nsncs_isun,NeCo,Beta,modelvit,do0,rew0,1,0.3128844886088144,0.13724778277612337,0.6235419810779486,0.3662077976192763,0.5169477839225579
ood_nsncs_textures,NeCo,Beta,modelvit,do0,rew0,1,0.03471134634634281,0.004172143432677687,0.311179398858651,0.06833697639980008,0.1571858333118754
ood_nsncs_places365,NeCo,Beta,modelvit,do0,rew0,1,0.18891736110531032,0.07542394219528359,0.5547390002635855,0.23938830423027857,0.3888095531129261
val,MSR,Sigmoid,modelvit,do0,rew0,1,0.03353682635836253,0.006971298180393903,0.5753572580070115,0.09248388832057393,0.2193027127719421
iid_test,MSR,Sigmoid,modelvit,do0,rew0,1,0.02334477789051846,0.0038685818270450213,0.34069504609305834,0.09547878057318712,0.23008217107290962
ood_sncs_c10,MSR,Sigmoid,modelvit,do0,rew0,1,0.18681801691857078,0.06376776711853033,0.6145431531382016,0.23142820348092516,0.3980118876687187
ood_nsncs_svhn,MSR,Sigmoid,modelvit,do0,rew0,1,0.3170697089685698,0.15914425582106703,0.7899371153129888,0.3408816138847305,0.4817095922364182
ood_nsncs_ti,MSR,Sigmoid,modelvit,do0,rew0,1,0.2652411179716087,0.10594717403323795,0.6748116032041744,0.3098513045339631,0.4800330975497326
ood_nsncs_lsun_cropped,MSR,Sigmoid,modelvit,do0,rew0,1,0.2558129538745215,0.11100707255088059,0.6959501874549255,0.300423140436876,0.4602455257728961
ood_nsncs_lsun_resize,MSR,Sigmoid,modelvit,do0,rew0,1,0.2927472651211273,0.12412431233166595,0.6939745452769749,0.33735745168348186,0.5031672832901362
ood_nsncs_isun,MSR,Sigmoid,modelvit,do0,rew0,1,0.2984309823233438,0.12295625947004596,0.6803229837605793,0.34581639750575216,0.5167069569537222
ood_nsncs_textures,MSR,Sigmoid,modelvit,do0,rew0,1,0.05687672597563674,0.009950501357097788,0.36789806779952644,0.10283133342033017,0.21724415970918107
ood_nsncs_places365,MSR,Sigmoid,modelvit,do0,rew0,1,0.2563554025304986,0.0991186665435032,0.6587396255040516,0.3009655890928531,0.47295917767046114
val,MSR,Isotonic,modelvit,do0,rew0,1,0.015090436115796253,0.002090300039431577,0.48214285714285715,0.08797289831572169,0.21436873082183194
iid_test,MSR,Isotonic,modelvit,do0,rew0,1,0.01389335408468631,0.001528747213017842,0.4225938561801662,0.09145524747437178,0.2238700135506056
ood_sncs_c10,MSR,Isotonic,modelvit,do0,rew0,1,0.17730112114053148,0.061172920366891405,0.5743860437933375,0.21976543106243962,0.3823246355635096
ood_nsncs_svhn,MSR,Isotonic,modelvit,do0,rew0,1,0.3090774118731591,0.15315988692744523,0.712178133448967,0.3325142331034073,0.45758476812496335
ood_nsncs_ti,MSR,Isotonic,modelvit,do0,rew0,1,0.2558355362542674,0.09861248556214623,0.5680939269148727,0.298046845027485,0.457391344538142
ood_nsncs_lsun_cropped,MSR,Isotonic,modelvit,do0,rew0,1,0.2493140364103445,0.10242760241106823,0.5890751502234802,0.2916604466906324,0.4367975864954238
ood_nsncs_lsun_resize,MSR,Isotonic,modelvit,do0,rew0,1,0.28488446034397674,0.11483689335611537,0.6323583911475232,0.32711727835461646,0.47866309319145905
ood_nsncs_isun,MSR,Isotonic,modelvit,do0,rew0,1,0.2893975553071966,0.11124031848307153,0.6155109648200882,0.33392636723796026,0.4924184589516841
ood_nsncs_textures,MSR,Isotonic,modelvit,do0,rew0,1,0.038132763720843975,0.009410527333577489,0.3865745588688238,0.09240550844626033,0.21627545974349435
ood_nsncs_places365,MSR,Isotonic,modelvit,do0,rew0,1,0.24681006291985988,0.0951242873104585,0.5798692404431726,0.2890641462667111,0.45154752143300414
val,MSR,Beta,modelvit,do0,rew0,1,0.014797447502366001,0.0019960544645746797,0.33998342328830544,0.08917713957662499,0.21117014403028225
iid_test,MSR,Beta,modelvit,do0,rew0,1,0.010190307211456959,0.0008677690540455075,0.26930097686972493,0.09321555150270924,0.22208100364478134
ood_sncs_c10,MSR,Beta,modelvit,do0,rew0,1,0.197184863029055,0.06572341424625634,0.4992909463360292,0.24164491668215482,0.3874680354711098
ood_nsncs_svhn,MSR,Beta,modelvit,do0,rew0,1,0.3352376023972947,0.158701469138848,0.6725060510656642,0.3589693697745782,0.46399423260158923
ood_nsncs_ti,MSR,Beta,modelvit,do0,rew0,1,0.26906660133553795,0.1021657492282073,0.5479463519808004,0.31352665498863763,0.4614381797136455
ood_nsncs_lsun_cropped,MSR,Beta,modelvit,do0,rew0,1,0.26234339740499035,0.10598631787633635,0.5665599500388834,0.30680345105809015,0.44077277039402357
ood_nsncs_lsun_resize,MSR,Beta,modelvit,do0,rew0,1,0.29549305858204483,0.11825477187600597,0.5849383856679877,0.33995311223514457,0.4823872936635708
ood_nsncs_isun,MSR,Beta,modelvit,do0,rew0,1,0.29687598940930177,0.11460803634489515,0.5632445730871996,0.3441019318168624,0.4954437181719802
ood_nsncs_textures,MSR,Beta,modelvit,do0,rew0,1,0.058579136893541904,0.012007013567524401,0.3289785716402347,0.111162965695138,0.22117370116778576
ood_nsncs_places365,MSR,Beta,modelvit,do0,rew0,1,0.2604820773677217,0.09820417464199661,0.5436030350745445,0.30494213102082157,0.4554034662167284
val,PE,Sigmoid,modelvit,do0,rew0,1,0.05202895574197455,0.011795189406757027,0.7202379296040646,0.09871070682185223,0.22792683870746747
iid_test,PE,Sigmoid,modelvit,do0,rew0,1,0.03377718510579524,0.005345110172795441,0.41368081402691537,0.10009098341038504,0.23648462064417783
ood_sncs_c10,PE,Sigmoid,modelvit,do0,rew0,1,0.15813926812138684,0.05329125909611071,0.5918959105343321,0.20478020909218284,0.37086997946523803
ood_nsncs_svhn,PE,Sigmoid,modelvit,do0,rew0,1,0.26411991717836697,0.12408236188458908,0.7267204627207831,0.28901579269873695,0.42728773751386806
ood_nsncs_ti,PE,Sigmoid,modelvit,do0,rew0,1,0.24252752958910498,0.09655542030687111,0.6409967359639401,0.28916847055990097,0.4571893260079103
ood_nsncs_lsun_cropped,PE,Sigmoid,modelvit,do0,rew0,1,0.23750463990655538,0.10295226482267783,0.6649052474105608,0.28414558087735126,0.43884665663070827
ood_nsncs_lsun_resize,PE,Sigmoid,modelvit,do0,rew0,1,0.28500066482929154,0.12289126073047323,0.6630816511960725,0.3316416058000874,0.49092097636918425
ood_nsncs_isun,PE,Sigmoid,modelvit,do0,rew0,1,0.2933812664409272,0.1243862535736948,0.6722578068247331,0.3429237705797559,0.5093060515699367
ood_nsncs_textures,PE,Sigmoid,modelvit,do0,rew0,1,0.038667261844310026,0.004010561954812889,0.3026521587306029,0.08001941302494861,0.18100818417279133
ood_nsncs_places365,PE,Sigmoid,modelvit,do0,rew0,1,0.22527130685391297,0.08624681871511733,0.6291249177280884,0.2719122478247089,0.44252596701342545
val,PE,Isotonic,modelvit,do0,rew0,1,0.017428183469255898,0.0026457669122972433,0.691209929691178,0.08969814680780652,0.21517416312747986
iid_test,PE,Isotonic,modelvit,do0,rew0,1,0.019558144871250578,0.00270696291192828,0.7575912198913486,0.09451185136810569,0.2307800665169799
ood_sncs_c10,PE,Isotonic,modelvit,do0,rew0,1,0.15482977225303216,0.049742314349424624,0.48802672531677477,0.19630738034821954,0.36409610062308667
ood_nsncs_svhn,PE,Isotonic,modelvit,do0,rew0,1,0.27287701484481963,0.12867898751240398,0.5985776061661667,0.29551559830236046,0.4302636811067946
ood_nsncs_ti,PE,Isotonic,modelvit,do0,rew0,1,0.2424472167515084,0.08855529813528312,0.4901726866287926,0.28398189771695825,0.44647532608934853
ood_nsncs_lsun_cropped,PE,Isotonic,modelvit,do0,rew0,1,0.24379940719628387,0.09785718207203568,0.5183614947310623,0.2854657503049497,0.43112687996651883
ood_nsncs_lsun_resize,PE,Isotonic,modelvit,do0,rew0,1,0.2904768716754712,0.11403966536183108,0.5180693593794373,0.33196158909951834,0.47974265108313946
ood_nsncs_isun,PE,Isotonic,modelvit,do0,rew0,1,0.2926088336317162,0.1097527752950146,0.5301566027918333,0.336536900472712,0.49274753306461544
ood_nsncs_textures,PE,Isotonic,modelvit,do0,rew0,1,0.030369880455372412,0.0074711804261580065,0.44250224376264946,0.07375084160020133,0.19312176522384458
ood_nsncs_places365,PE,Isotonic,modelvit,do0,rew0,1,0.2255525139176851,0.08014160202965584,0.5434689571659888,0.2671052316322942,0.4333606235387502
val,PE,Beta,modelvit,do0,rew0,1,0.023543483228004675,0.0037298359877496598,0.434938471701576,0.0941397360697476,0.21713385625928466
iid_test,PE,Beta,modelvit,do0,rew0,1,0.012423645909034463,0.001224374669714875,0.370875686943723,0.09713382558057229,0.22653001328389508
ood_sncs_c10,PE,Beta,modelvit,do0,rew0,1,0.17943372156171838,0.05593577851258812,0.4336580726101784,0.22572121848123308,0.3675591192711278
ood_nsncs_svhn,PE,Beta,modelvit,do0,rew0,1,0.31272431387277955,0.13428808207805218,0.5968047661716827,0.33743152898191076,0.431339594220125
ood_nsncs_ti,PE,Beta,modelvit,do0,rew0,1,0.2576918972302645,0.0938207760598526,0.5034859099773612,0.30397939414977915,0.4460953544920935
ood_nsncs_lsun_cropped,PE,Beta,modelvit,do0,rew0,1,0.2574491586274293,0.09934203234122498,0.5215194450300726,0.30359910448964256,0.4291966967036782
ood_nsncs_lsun_resize,PE,Beta,modelvit,do0,rew0,1,0.2965809232916249,0.11644473769046061,0.535765464712501,0.34261339806006275,0.4762486396265627
ood_nsncs_isun,PE,Beta,modelvit,do0,rew0,1,0.2977122342610922,0.11284436264332158,0.5303120228457359,0.3466211908240183,0.4912832117000229
ood_nsncs_textures,PE,Beta,modelvit,do0,rew0,1,0.044517947427885354,0.008984264202861223,0.32261048890074995,0.0934027277385624,0.1939273633387406
ood_nsncs_places365,PE,Beta,modelvit,do0,rew0,1,0.2400493683071285,0.08567874539223086,0.4876835114131349,0.28633686522664314,0.43262876862746474
val,MLS,Sigmoid,modelvit,do0,rew0,1,0.02805025388329931,0.0037809177940750804,0.6262709785618421,0.10116046476859737,0.22630445060194015
iid_test,MLS,Sigmoid,modelvit,do0,rew0,1,0.015091361120503867,0.001355484674888125,0.3250963633640993,0.10294296781349935,0.23498904425134873
ood_sncs_c10,MLS,Sigmoid,modelvit,do0,rew0,1,0.18970630370014058,0.061508442649857796,0.5233962852965327,0.23827988407434397,0.36724108352260115
ood_nsncs_svhn,MLS,Sigmoid,modelvit,do0,rew0,1,0.3154907528520704,0.1394506599040035,0.6634660422760965,0.34141822741421624,0.43241718076640107
ood_nsncs_ti,MLS,Sigmoid,modelvit,do0,rew0,1,0.2691164495289727,0.10401477404684088,0.5900348235922559,0.31769002990317624,0.45721798593284263
ood_nsncs_lsun_cropped,MLS,Sigmoid,modelvit,do0,rew0,1,0.2677787948237569,0.10866849248795349,0.5885788422245906,0.31635237519796033,0.44618377140842824
ood_nsncs_lsun_resize,MLS,Sigmoid,modelvit,do0,rew0,1,0.3125511981911067,0.13359660513292887,0.6144427512873316,0.3611247785653102,0.49904137153826095
ood_nsncs_isun,MLS,Sigmoid,modelvit,do0,rew0,1,0.3136266288412814,0.12748225574886937,0.6034131026074747,0.3652220031334403,0.5143693330833161
ood_nsncs_textures,MLS,Sigmoid,modelvit,do0,rew0,1,0.07589891173018087,0.012432516871141755,0.32201138312878136,0.11610404378631711,0.19467774326666734
ood_nsncs_places365,MLS,Sigmoid,modelvit,do0,rew0,1,0.24360281068190429,0.09182381734528164,0.5615348428509065,0.2921763910561079,0.42957102234698724
val,MLS,Isotonic,modelvit,do0,rew0,1,0.017571183108837762,0.002138649336922021,0.5,0.09595504552567764,0.22335515708299078
iid_test,MLS,Isotonic,modelvit,do0,rew0,1,0.019119563814007652,0.002672994390364141,0.6266569175664749,0.10106207295259578,0.23890697036481126
ood_sncs_c10,MLS,Isotonic,modelvit,do0,rew0,1,0.15609158606258153,0.05955922898469654,0.7362056530719373,0.20000634475596515,0.3662015578830394
ood_nsncs_svhn,MLS,Isotonic,modelvit,do0,rew0,1,0.28763688949556493,0.1538811346664048,0.7121123461383676,0.3111430286408688,0.4488779418276193
ood_nsncs_ti,MLS,Isotonic,modelvit,do0,rew0,1,0.2543797266823243,0.10505293516957552,0.5795345936434976,0.2983069629009731,0.4603704914459094
ood_nsncs_lsun_cropped,MLS,Isotonic,modelvit,do0,rew0,1,0.2598069040519421,0.115611307652156,0.7251940868317835,0.30374169739367934,0.45446905189678705
ood_nsncs_lsun_resize,MLS,Isotonic,modelvit,do0,rew0,1,0.31007668380562464,0.13697915852570355,0.717794314318235,0.3540018885518603,0.5031323496836306
ood_nsncs_isun,MLS,Isotonic,modelvit,do0,rew0,1,0.30920953886129815,0.12650035714484056,0.7164729263694541,0.35583960897524025,0.5139761091800557
ood_nsncs_textures,MLS,Isotonic,modelvit,do0,rew0,1,0.0422800068218572,0.00932548234884998,0.5723937819969114,0.07830770108071147,0.1982383889085211
ood_nsncs_places365,MLS,Isotonic,modelvit,do0,rew0,1,0.2240800573795641,0.09294568460661329,0.7160324637198604,0.2680086436935574,0.4320614346151572
val,MLS,Beta,modelvit,do0,rew0,1,0.03403983561625734,0.005722827719329386,0.6259562208315891,0.10231053760782816,0.22651332958195936
iid_test,MLS,Beta,modelvit,do0,rew0,1,0.019226797313492923,0.0019409645824696635,0.49257831418534204,0.10464869497273951,0.23632453648370658
ood_sncs_c10,MLS,Beta,modelvit,do0,rew0,1,0.16700490432701492,0.0630673284532545,0.5589029284942422,0.21677123534971252,0.36956044283518846
ood_nsncs_svhn,MLS,Beta,modelvit,do0,rew0,1,0.3026993134556205,0.14885095196600776,0.6820948351208572,0.3292634512379689,0.44354639040007626
